Row.names	GeneSymbol	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCAXControl_MutationRate	BRCAControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
113115	FAM54A;FAM54A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
11314	CD300A;CD300A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
11320	MGAT4A;MGAT4A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
11330	CTRC;CTRC	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
113612	CYP2U1;CYP2U1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
113655	MFSD3;MFSD3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
114800	CCDC85A;CCDC85A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
114881	OSBPL7;OSBPL7	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
115708	TRMT61A;TRMT61A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
115727	RASGRP4;RASGRP4	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
116154	PHACTR3;PHACTR3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
116328	C8orf34;C8orf34	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
116362	RBP7;RBP7	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
116444	GRIN3B;GRIN3B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
116449	CLNK;CLNK	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
116983	ACAP3;ACAP3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
117608	ZNF354B;ZNF354B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1181	CLCN2;CLCN2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
118426	LOH12CR1;LOH12CR1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
118611	C10orf90;C10orf90	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1188	CLCNKB;CLCNKB	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
119772	OR52M1;OR52M1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
121274	ZNF641;ZNF641	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
123720	WHAMM;WHAMM	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
124583	CANT1;CANT1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
124842	TMEM132E;TMEM132E	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
125972	CALR3;CALR3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
126074	C19orf39;C19orf39	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
126075	CCDC159;CCDC159	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
126308	MOBKL2A;MOBKL2A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
126695	C1orf172;C1orf172	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1268	CNR1;CNR1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
127385	OR10J5;OR10J5	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
127933	UHMK1;UHMK1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1291	COL6A1;COL6A1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
129807	NEU4;NEU4	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1299	COL9A3;COL9A3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
130507	UBR3;UBR3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
131578	LRRC15;LRRC15	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1318	SLC31A2;SLC31A2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
132001	C3orf31;C3orf31	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
132320	SCLT1;SCLT1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1339	COX6A2;COX6A2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
134526	ACOT12;ACOT12	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1370	CPN2;CPN2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
137075	CLDN23;CLDN23	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
137209	ZNF572;ZNF572	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
138009	DCAF4L2;DCAF4L2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
138429	PIP5KL1;PIP5KL1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1390	CREM;CREM	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
139285	FAM123B;FAM123B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
140432	RNF113B;RNF113B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
140467	ZNF358;ZNF358	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
142683	ITLN2;ITLN2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
142910	LIPJ;LIPJ	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
143684	FAM76B;FAM76B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
143686	SESN3;SESN3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
143903	LAYN;LAYN	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
144165	PRICKLE1;PRICKLE1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
144233	BCDIN3D;BCDIN3D	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
144608	C12orf60;C12orf60	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
145741	C2CD4A;C2CD4A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
146439	CCDC64B;CCDC64B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
146849	CCDC42;CCDC42	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1476	CSTB;CSTB	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
147685	C19orf18;C19orf18	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
147719	LYPD4;LYPD4	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
147808	ZNF784;ZNF784	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
148268	ZNF570;ZNF570	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
149095	DCST1;DCST1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1491	CTH;CTH	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
149175	MANEAL;MANEAL	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
149466	C1orf210;C1orf210	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
150165	XKR3;XKR3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
150290	DUSP18;DUSP18	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
150737	TTC30B;TTC30B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1508	CTSB;CTSB	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
151050	C2orf67;C2orf67	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
152	ADRA2C;ADRA2C	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
153364	MBLAC2;MBLAC2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
157753	TMEM74;TMEM74	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
157855	KCNU1;KCNU1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1593	CYP27A1;CYP27A1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
160728	SLC5A8;SLC5A8	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
161198	CLEC14A;CLEC14A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1612	DAPK1;DAPK1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
161436	EML5;EML5	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
162073	ITPRIPL2;ITPRIPL2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
162655	ZNF519;ZNF519	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
163732	CITED4;CITED4	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
164312	LRRN4;LRRN4	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
164832	LONRF2;LONRF2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
169522	KCNV2;KCNV2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
169693	C9orf71;C9orf71	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
170062	FAM47B;FAM47B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
171558	PTCRA;PTCRA	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1750	DLX6;DLX6	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1807	DPYS;DPYS	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1823	DSC1;DSC1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1826	DSCAM;DSCAM	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1834	DSPP;DSPP	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1838	DTNB;DTNB	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1849	DUSP7;DUSP7	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
185	AGTR1;AGTR1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1891	ECH1;ECH1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1903	S1PR3;S1PR3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
1912	PHC2;PHC2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
195814	SDR16C5;SDR16C5	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
196528	ARID2;ARID2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
2000	ELF4;ELF4	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
200014	CC2D1B;CC2D1B	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
200539	ANKRD23;ANKRD23	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
200558	APLF;APLF	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
201243	C17orf74;C17orf74	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
2023	ENO1;ENO1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
204962	SLC44A5;SLC44A5	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
2071	ERCC3;ERCC3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
2116	ETV2;ETV2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
215	ABCD1;ABCD1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
219749	ZNF25;ZNF25	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
219956	OR9Q1;OR9Q1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
219959	OR1S1;OR1S1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
221477	C6orf89;C6orf89	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
221823	PRPS1L1;PRPS1L1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
221937	FOXK1;FOXK1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
222537	HS3ST5;HS3ST5	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
222611	GPR111;GPR111	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
2230	FDX1;FDX1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
2263	FGFR2;FGFR2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
22904	SBNO2;SBNO2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
22999	RIMS1;RIMS1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23026	MYO16;MYO16	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23033	DOPEY1;DOPEY1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23040	MYT1L;MYT1L	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23089	PEG10;PEG10	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23168	RTF1;RTF1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23174	ZCCHC14;ZCCHC14	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23194	FBXL7;FBXL7	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23276	KLHL18;KLHL18	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23305	ACSL6;ACSL6	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23318	ZCCHC11;ZCCHC11	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
2334	AFF2;AFF2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23408	SIRT5;SIRT5	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23417	MLYCD;MLYCD	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23432	GPR161;GPR161	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23506	KIAA0240;KIAA0240	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23533	PIK3R5;PIK3R5	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23534	TNPO3;TNPO3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23546	SYNGR4;SYNGR4	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23566	LPAR3;LPAR3	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23593	HEBP2;HEBP2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23594	ORC6;ORC6	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23649	POLA2;POLA2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23705	CADM1;CADM1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23732	C9orf4;C9orf4	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23762	OSBP2;OSBP2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
23768	FLRT2;FLRT2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
245937	DEFB124;DEFB124	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
253959	RALGAPA1;RALGAPA1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
253982	ASPHD1;ASPHD1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
256297	PTF1A;PTF1A	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
257101	ZNF683;ZNF683	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
25769	SLC24A2;SLC24A2	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
25778	DSTYK;DSTYK	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
25821	MTO1;MTO1	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
25836	NIPBL;NIPBL	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
259285	TAS2R39;TAS2R39	7	0	8	1	0	0.111111111111	NA	0.5625	0.910840068085298	0.297723757664815
