Row.names	GeneSymbol	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAControl_MutationRate	BRCAXControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
285888	CNPY1;CNPY1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
2861	GPR37;GPR37	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
28958	CCDC56;CCDC56	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
29070	CCDC113;CCDC113	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
2949	GSTM5;GSTM5	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
2961	GTF2E2;GTF2E2	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
2971	GTF3A;GTF3A	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
29907	SNX15;SNX15	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
29922	NME7;NME7	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
29924	EPN1;EPN1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
29944	PNMA3;PNMA3	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
29985	SLC39A3;SLC39A3	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3006	HIST1H1C;HIST1H1C	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
30062	RAX;RAX	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3035	HARS;HARS	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
30844	EHD4;EHD4	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
319100	TAAR6;TAAR6	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3239	HOXD13;HOXD13	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3297	HSF1;HSF1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
338398	TAS2R60;TAS2R60	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
338675	OR5AP2;OR5AP2	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
338949	TMEM202;TMEM202	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3396	ICT1;ICT1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
339829	CCDC39;CCDC39	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
342618	SLFN14;SLFN14	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
343	AQP8;AQP8	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
347273	MURC;MURC	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3485	IGFBP2;IGFBP2	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
348738	C2orf48;C2orf48	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3549	IHH;IHH	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3572	IL6ST;IL6ST	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
360226	PRSS41;PRSS41	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3735	KARS;KARS	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
375519	GJB7;GJB7	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
377841	ENTPD8;ENTPD8	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3783	KCNN4;KCNN4	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3818	KLKB1;KLKB1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3853	KRT6A;KRT6A	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
386746	MRGPRG;MRGPRG	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
388135	C15orf59;C15orf59	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
388341	C17orf76;C17orf76	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
389072	PLEKHM3;PLEKHM3	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
389075	RESP18;RESP18	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
390038	OR51D1;OR51D1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
390154	OR5T3;OR5T3	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
390616	ANKRD34C;ANKRD34C	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
390649	OR4F15;OR4F15	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
390892	OR7A10;OR7A10	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
390940	LOC390940;LOC390940	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
391109	OR10K1;OR10K1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
391189	OR11L1;OR11L1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3939	LDHA;LDHA	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
3953	LEPR;LEPR	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
400	ARL1;ARL1	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
400668	PRSS57;PRSS57	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
401399	PRRT4;PRRT4	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
4065	LY75;LY75	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
408263	FNDC9;FNDC9	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
4091	SMAD6;SMAD6	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
4092	SMAD7;SMAD7	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
4148	MATN3;MATN3	9	0	6	1	0	0.142857142857	NA	0.4375	1.17108008753824	0.214608920978493
